SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
,,,,VET-USD,VET-USD,VET-USD,VET-USD,VET-USD,
1,VeChain,VET,2020-01-01,0.005489999894052744,0.0052280002273619175,0.005241000093519688,0.005367000121623278,64586744,346637.0629032515
2,VeChain,VET,2020-01-02,0.005400999914854765,0.005073000211268663,0.005367000121623278,0.005096999928355217,59081069,301136.20446014963
3,VeChain,VET,2020-01-03,0.005431000143289566,0.005045999772846699,0.005107999779284,0.005336000118404627,66999698,357510.39646107424
4,VeChain,VET,2020-01-04,0.005694999825209379,0.005307000130414963,0.00533499987795949,0.005673000123351812,60583439,343689.856920077
5,VeChain,VET,2020-01-05,0.005717999767512083,0.005491999909281731,0.005667000077664852,0.005504000000655651,60517803,333089.98775167856
6,VeChain,VET,2020-01-06,0.005766000133007765,0.0054870001040399075,0.005508000031113625,0.005735000129789114,73540805,421756.5262197959
7,VeChain,VET,2020-01-07,0.0057669999077916145,0.005506000015884638,0.005735999904572964,0.005590000189840794,67461953,377112.3300770307
8,VeChain,VET,2020-01-08,0.005597999785095453,0.005305000115185976,0.005594999995082617,0.005520999897271395,79053437,436454.0175559507
9,VeChain,VET,2020-01-09,0.005512000061571598,0.00534099992364645,0.005512000061571598,0.005367000121623278,93401748,501287.19287582673
10,VeChain,VET,2020-01-10,0.005549999885261059,0.0053400001488626,0.0053610000759363174,0.005452000070363283,140759599,767421.3436523075
11,VeChain,VET,2020-01-11,0.005541000049561262,0.005359000060707331,0.005458000116050243,0.005535000003874302,186894921,1034463.3884590873
12,VeChain,VET,2020-01-12,0.0056119998916983604,0.005425000097602606,0.005530999973416328,0.005541000049561262,99761625,552779.169069312
13,VeChain,VET,2020-01-13,0.005549000110477209,0.005357999820262194,0.005541000049561262,0.005439999978989363,76878705,418220.1535847294
14,VeChain,VET,2020-01-14,0.006070000119507313,0.005392000079154968,0.005442999769002199,0.006006000097841024,135435700,813426.8274511676
15,VeChain,VET,2020-01-15,0.006180999800562859,0.005762999877333641,0.0059980000369250774,0.006002999842166901,127790121,767124.0761934891
16,VeChain,VET,2020-01-16,0.0060709998942911625,0.005704999901354313,0.006004000082612038,0.005905000027269125,101044054,596665.1416253829
17,VeChain,VET,2020-01-17,0.006591999903321266,0.00582600012421608,0.005905999802052975,0.006357000209391117,138571075,880896.3527905522
18,VeChain,VET,2020-01-18,0.006399000063538551,0.006120000034570694,0.006357999984174967,0.006256000138819218,138845322,868616.353706399
19,VeChain,VET,2020-01-19,0.006269000004976988,0.0058280001394450665,0.006252999883145094,0.005882999859750271,127129952,747905.4897860587
20,VeChain,VET,2020-01-20,0.005960999988019466,0.005774000193923712,0.005884000100195408,0.005843999795615673,104468826,610515.7977922093
21,VeChain,VET,2020-01-21,0.006008999887853861,0.005789000075310469,0.005843000020831823,0.005963999778032303,104464919,623028.7537281625
22,VeChain,VET,2020-01-22,0.006012999918311834,0.005859000142663717,0.005994999781250954,0.005878000054508448,90656447,532878.6004075422
23,VeChain,VET,2020-01-23,0.005884000100195408,0.005458000116050243,0.005880999844521284,0.005578999873250723,104354296,582192.6041571684
24,VeChain,VET,2020-01-24,0.005669999867677689,0.005485000088810921,0.005584000144153833,0.005621000193059444,99091804,556995.0494146086
25,VeChain,VET,2020-01-25,0.005675999913364649,0.005493999924510717,0.005623000208288431,0.005621999967843294,83094813,467159.03601394454
26,VeChain,VET,2020-01-26,0.0057379999198019505,0.005543999839574099,0.005621999967843294,0.005708999931812286,87851202,501542.5062276274
27,VeChain,VET,2020-01-27,0.005903000012040138,0.0056500001810491085,0.0057390001602470875,0.005770999938249588,103413512,596799.371366173
28,VeChain,VET,2020-01-28,0.005909999832510948,0.0057219997979700565,0.0057680001482367516,0.005824000108987093,114334307,665883.0164289637
29,VeChain,VET,2020-01-29,0.005894999951124191,0.0056870002299547195,0.005824000108987093,0.0057230000384151936,114816850,657096.8369607115
30,VeChain,VET,2020-01-30,0.005822999868541956,0.005654000211507082,0.005758000072091818,0.005657999776303768,124423470,703987.9654269386
31,VeChain,VET,2020-01-31,0.00583899999037385,0.005504000000655651,0.005661000031977892,0.005778999999165535,125555435,725584.8587602284
32,VeChain,VET,2020-02-01,0.006163999903947115,0.005741000175476074,0.005778999999165535,0.006004999857395887,147597569,886323.3807969796
33,VeChain,VET,2020-02-02,0.006401000078767538,0.005841999780386686,0.006004999857395887,0.006258999928832054,148855762,931688.2037642412
34,VeChain,VET,2020-02-03,0.00634399987757206,0.006140999961644411,0.006258999928832054,0.006308999843895435,132983998,838996.0226225909
35,VeChain,VET,2020-02-04,0.00660100020468235,0.006233000196516514,0.006271999794989824,0.006508999969810247,141368939,920170.4196831067
36,VeChain,VET,2020-02-05,0.006641999818384647,0.006328999996185303,0.006512000225484371,0.006506999954581261,156243121,1016673.9812506344
37,VeChain,VET,2020-02-06,0.006940000224858522,0.0064050001092255116,0.006506999954581261,0.006794000044465065,164272722,1116068.8805723973
38,VeChain,VET,2020-02-07,0.006945999804884195,0.006653000134974718,0.006754999980330467,0.006829999852925539,151824707,1036962.726480463
39,VeChain,VET,2020-02-08,0.006829000078141689,0.006513999775052071,0.0067900000140070915,0.006686999928206205,117831477,787939.0782394311
40,VeChain,VET,2020-02-09,0.00686699990183115,0.006612999830394983,0.006643000058829784,0.006804000120609999,133127104,905796.8316724598
41,VeChain,VET,2020-02-10,0.0068870000541210175,0.006386000197380781,0.006835999898612499,0.006517999805510044,138176261,900632.8423241051
42,VeChain,VET,2020-02-11,0.00750300008803606,0.006384000182151794,0.006558000110089779,0.00750300008803606,170686826,1280663.2705045957
43,VeChain,VET,2020-02-12,0.00790099985897541,0.007393999956548214,0.007459000218659639,0.007466999813914299,187011973,1396418.367590746
44,VeChain,VET,2020-02-13,0.008159000426530838,0.007462000008672476,0.007505000103265047,0.00802600011229515,183735774,1474663.3427566364
45,VeChain,VET,2020-02-14,0.008352999575436115,0.007627000100910664,0.008074999786913395,0.008322999812662601,186689116,1553813.4774941467
46,VeChain,VET,2020-02-15,0.008453000336885452,0.007331000175327063,0.008322999812662601,0.007439999841153622,164274167,1222199.7763856435
47,VeChain,VET,2020-02-16,0.007670000195503235,0.006639000028371811,0.007447000127285719,0.007133000064641237,153285961,1093388.7697215942
48,VeChain,VET,2020-02-17,0.007133999839425087,0.006304999813437462,0.007127999793738127,0.006756000220775604,142893072,965385.6259793043
49,VeChain,VET,2020-02-18,0.007201000116765499,0.0066559999249875546,0.0067159999161958694,0.007034000009298325,142640898,1003336.0778583214
50,VeChain,VET,2020-02-19,0.007187000010162592,0.006490999832749367,0.007034999784082174,0.006492000073194504,129846018,842960.3583600149
51,VeChain,VET,2020-02-20,0.006560999900102615,0.006384999956935644,0.0064940000884234905,0.0064929998479783535,169578101,1101070.5840134579
52,VeChain,VET,2020-02-21,0.0067900000140070915,0.0064650001004338264,0.006492000073194504,0.006637000013142824,177548431,1178388.9388804878
53,VeChain,VET,2020-02-22,0.006674000062048435,0.00648299977183342,0.006645999848842621,0.006606000009924173,183771674,1213995.680267782
54,VeChain,VET,2020-02-23,0.006949999835342169,0.006603000219911337,0.006606000009924173,0.006949999835342169,184733931,1283900.7900321116
55,VeChain,VET,2020-02-24,0.00725100003182888,0.006686000153422356,0.006955999881029129,0.006719000171869993,208461947,1400655.8577213534
56,VeChain,VET,2020-02-25,0.006719000171869993,0.006178999785333872,0.0067170001566410065,0.006246999837458134,184509986,1152633.8525514025
57,VeChain,VET,2020-02-26,0.006254999898374081,0.005437000188976526,0.006244999822229147,0.005584000144153833,191569770,1069725.6232955167
58,VeChain,VET,2020-02-27,0.005919999908655882,0.005243999883532524,0.005576999858021736,0.005783999804407358,191014419,1104827.3621349852
59,VeChain,VET,2020-02-28,0.0059009999968111515,0.005412000231444836,0.005791000090539455,0.005727999843657017,176508791,1011042.327252089
60,VeChain,VET,2020-02-29,0.005874999798834324,0.0056570000015199184,0.005723999813199043,0.005659999791532755,160611761,909062.5337777087
61,VeChain,VET,2020-03-01,0.005764000117778778,0.005363000091165304,0.005656000226736069,0.005437000188976526,158219781,860240.9791968246
62,VeChain,VET,2020-03-02,0.005834999959915876,0.005410999990999699,0.005439999978989363,0.005799999926239252,166339490,964769.0297306748
63,VeChain,VET,2020-03-03,0.0058639999479055405,0.005640000104904175,0.005795999895781279,0.005801000166684389,161355448,936022.9807434343
64,VeChain,VET,2020-03-04,0.006142000202089548,0.005758000072091818,0.005799999926239252,0.005991999991238117,156543060,938006.014148388
65,VeChain,VET,2020-03-05,0.00634300010278821,0.005993000231683254,0.005993000231683254,0.006111999973654747,117649600,719074.3521004915
66,VeChain,VET,2020-03-06,0.006209000013768673,0.006000000052154064,0.006115000229328871,0.006138000171631575,108289412,664680.4294418823
67,VeChain,VET,2020-03-07,0.006180000025779009,0.005704999901354313,0.006111000198870897,0.005797000136226416,119274957,691436.9419773999
68,VeChain,VET,2020-03-08,0.005809000227600336,0.0047519998624920845,0.005797000136226416,0.004755000118166208,124993116,594342.2813499626
69,VeChain,VET,2020-03-09,0.004865999799221754,0.004397000186145306,0.004755000118166208,0.004658999852836132,156369966,728527.648581991
70,VeChain,VET,2020-03-10,0.00493700010702014,0.004592999815940857,0.0046709999442100525,0.004705000203102827,116224865,546838.0134305987
71,VeChain,VET,2020-03-11,0.004751000087708235,0.004153000190854073,0.00471000000834465,0.00445100013166666,104972791,467233.9065624168
72,VeChain,VET,2020-03-12,0.004484000150114298,0.0023769999388605356,0.004449000116437674,0.002400999888777733,102393490,245846.7581015639
73,VeChain,VET,2020-03-13,0.0030950000509619713,0.001677999971434474,0.0023789999540895224,0.00279000005684793,112312062,313350.65936470823
74,VeChain,VET,2020-03-14,0.002814000006765127,0.0024900001008063555,0.002795000094920397,0.0025289999321103096,63196917,159824.99880258087
75,VeChain,VET,2020-03-15,0.0027830000035464764,0.0024530000519007444,0.0025289999321103096,0.0025309999473392963,59589217,150820.3050889899
76,VeChain,VET,2020-03-16,0.0025480000767856836,0.001996000064536929,0.002529999939724803,0.002274000085890293,84965794,193212.22285373695
77,VeChain,VET,2020-03-17,0.0025530001148581505,0.002217999892309308,0.002257999964058399,0.002432999899610877,79251933,192819.94503296795
78,VeChain,VET,2020-03-18,0.0024739999789744616,0.0023089998867362738,0.0024240000639110804,0.002461999887600541,64174751,157998.2297487927
79,VeChain,VET,2020-03-19,0.0030189999379217625,0.002461999887600541,0.002461999887600541,0.0029249999206513166,98783374,288941.36111166934
80,VeChain,VET,2020-03-20,0.0031190000008791685,0.002681999932974577,0.0029219998978078365,0.0028349999338388443,90192400,255695.44803276658
81,VeChain,VET,2020-03-21,0.0029690000228583813,0.002686999971047044,0.0028409999795258045,0.0028929999098181725,62793857,181662.62263813522
82,VeChain,VET,2020-03-22,0.0030249999836087227,0.0025839998852461576,0.0028929999098181725,0.002597999991849065,63011480,163703.8245263975
83,VeChain,VET,2020-03-23,0.0028570001013576984,0.002563999965786934,0.002597999991849065,0.002856000093743205,85762082,244936.51423161244
84,VeChain,VET,2020-03-24,0.0030769999139010906,0.002814000006765127,0.002836999949067831,0.0030670000705868006,93715114,287424.26125305006
85,VeChain,VET,2020-03-25,0.0032019999343901873,0.002968000015243888,0.003066000062972307,0.003043999895453453,88844923,270443.9363235701
86,VeChain,VET,2020-03-26,0.003100000089034438,0.0030060000717639923,0.003043999895453453,0.0030529999639838934,81377273,248444.81153810746
87,VeChain,VET,2020-03-27,0.0034970000851899385,0.0030499999411404133,0.0030539999715983868,0.0030499999411404133,111198579,339155.6594048976
88,VeChain,VET,2020-03-28,0.0030700000934302807,0.002901999978348613,0.00304899993352592,0.0029959999956190586,78901807,236389.8134263358
89,VeChain,VET,2020-03-29,0.002997000003233552,0.0027550000231713057,0.0029959999956190586,0.002776999957859516,65290814,181312.5877266135
90,VeChain,VET,2020-03-30,0.003019999945536256,0.0027230000123381615,0.0027729999274015427,0.002957999939098954,93850418,277609.5307284114
91,VeChain,VET,2020-03-31,0.003283000085502863,0.0029219998978078365,0.0029509998857975006,0.0031320000998675823,113692951,356086.33388624014
92,VeChain,VET,2020-04-01,0.0031709999311715364,0.002954999916255474,0.0031320000998675823,0.0031709999311715364,88555541,280809.6144158582
93,VeChain,VET,2020-04-02,0.003352999920025468,0.003120000008493662,0.003172999946400523,0.0032190000638365746,87231946,280799.6397425886
94,VeChain,VET,2020-04-03,0.003286000108346343,0.0031759999692440033,0.0032190000638365746,0.0032480000518262386,78721888,255688.69630385935
95,VeChain,VET,2020-04-04,0.0032889998983591795,0.003186000045388937,0.0032510000746697187,0.0032689999788999557,84385311,275855.5798784662
96,VeChain,VET,2020-04-05,0.0032820000778883696,0.00317799998447299,0.0032500000670552254,0.003252000082284212,80941719,263222.4768482256
97,VeChain,VET,2020-04-06,0.003665999975055456,0.0032250001095235348,0.0032510000746697187,0.0036150000523775816,123089972,444970.25522715505
98,VeChain,VET,2020-04-07,0.004337000194936991,0.003582000033929944,0.0036200000904500484,0.003854000009596348,222154560,856183.6763718724
99,VeChain,VET,2020-04-08,0.004011999815702438,0.003785999957472086,0.003854000009596348,0.003951000049710274,129462508,511506.3755436167
100,VeChain,VET,2020-04-09,0.0039980001747608185,0.00380899989977479,0.003949000034481287,0.003897000104188919,106250961,414060.0060871728
101,VeChain,VET,2020-04-10,0.0038960000965744257,0.0034890000242739916,0.003871999913826585,0.0035880000796169043,108786483,390325.909665243
102,VeChain,VET,2020-04-11,0.003751999931409955,0.00355900009162724,0.0035880000796169043,0.0036720000207424164,107159672,393490.31780675054
103,VeChain,VET,2020-04-12,0.003809999907389283,0.0035689999349415302,0.003650000086054206,0.0037299999967217445,97107317,362210.2920916574
104,VeChain,VET,2020-04-13,0.003725999966263771,0.0034729999024420977,0.003725999966263771,0.003593999892473221,99864859,358914.29250785336
105,VeChain,VET,2020-04-14,0.003754999954253435,0.003548000007867813,0.003611000021919608,0.003639000002294779,97965546,356496.62211880926
106,VeChain,VET,2020-04-15,0.003819999983534217,0.003582000033929944,0.0036379999946802855,0.0036639999598264694,130418914,477854.89565661177
107,VeChain,VET,2020-04-16,0.003877999959513545,0.0035359999164938927,0.0036639999598264694,0.003834000090137124,161567794,619450.9367592563
108,VeChain,VET,2020-04-17,0.0038850000128149986,0.0037609999999403954,0.0038330000825226307,0.0038109999150037766,113853131,433894.27256391384
109,VeChain,VET,2020-04-18,0.004002999980002642,0.0037960000336170197,0.0038109999150037766,0.003963999915868044,117147876,464374.17060812004
110,VeChain,VET,2020-04-19,0.004031999967992306,0.0038840000052005053,0.003963999915868044,0.003936000168323517,121113109,476701.21741018444
111,VeChain,VET,2020-04-20,0.004021999891847372,0.003630999941378832,0.00393400015309453,0.0036689999978989363,143275767,525678.7888219685
112,VeChain,VET,2020-04-21,0.0037769998889416456,0.0036589999217540026,0.003665999975055456,0.0037040000315755606,115544020,427975.0537283672
113,VeChain,VET,2020-04-22,0.003951000049710274,0.0036750000435858965,0.003703000023961067,0.0038980001118034124,100042177,389964.4171310568
114,VeChain,VET,2020-04-23,0.004007000010460615,0.003792000003159046,0.0038789999671280384,0.003930999897420406,124960041,491217.90835264977
115,VeChain,VET,2020-04-24,0.0041589997708797455,0.003924999851733446,0.00393499992787838,0.004108999855816364,153512825,630784.1757909628
116,VeChain,VET,2020-04-25,0.004300999920815229,0.0040710000321269035,0.0041069998405873775,0.004230000078678131,159739193,675696.7989579812
117,VeChain,VET,2020-04-26,0.0045289997942745686,0.004207999911159277,0.004228000063449144,0.004468000028282404,168152936,751307.3228037693
118,VeChain,VET,2020-04-27,0.004534999839961529,0.004279000218957663,0.004472999833524227,0.004366000182926655,167379432,730778.6307301596
119,VeChain,VET,2020-04-28,0.004453000146895647,0.004317000042647123,0.004370000213384628,0.004341000225394964,155538198,675191.3525755266
120,VeChain,VET,2020-04-29,0.004819000139832497,0.004269000142812729,0.004335000179708004,0.004784000106155872,205057630,980995.7236880716
121,VeChain,VET,2020-04-30,0.0048340000212192535,0.004304999951273203,0.004784000106155872,0.0043750000186264515,201147767,880021.4843716691
122,VeChain,VET,2020-05-01,0.004650999791920185,0.0043750000186264515,0.0043750000186264515,0.00445799995213747,170544840,760288.8885572925
123,VeChain,VET,2020-05-02,0.004548999946564436,0.004437000025063753,0.004461000207811594,0.004526000004261732,166627000,754153.8027101196
124,VeChain,VET,2020-05-03,0.004604999907314777,0.00430699996650219,0.004526999779045582,0.0043310001492500305,178199246,771780.9610222429
125,VeChain,VET,2020-05-04,0.004616000223904848,0.0041069998405873775,0.00433199992403388,0.004472000058740377,208895792,934181.9940946177
126,VeChain,VET,2020-05-05,0.004497000016272068,0.004263000097125769,0.004472000058740377,0.004414999857544899,189286157,835698.3561902214
127,VeChain,VET,2020-05-06,0.004513000138103962,0.004308999981731176,0.004410000052303076,0.004308999981731176,201768808,869421.7899859212
128,VeChain,VET,2020-05-07,0.00456500006839633,0.004255000036209822,0.004300999920815229,0.004495999775826931,200383374,900923.6045834441
129,VeChain,VET,2020-05-08,0.004863000009208918,0.004490999970585108,0.004495999775826931,0.0048050000332295895,215807977,1036957.3366562105
130,VeChain,VET,2020-05-09,0.00494900019839406,0.004567999858409166,0.004800000227987766,0.004569999873638153,191732602,876217.9669123143
131,VeChain,VET,2020-05-10,0.004569999873638153,0.003918000031262636,0.004569000098854303,0.004184999968856573,204081022,854079.0707142176
132,VeChain,VET,2020-05-11,0.0042409999296069145,0.003942999988794327,0.004184000194072723,0.004147999919950962,186793222,774818.2699033823
133,VeChain,VET,2020-05-12,0.004273999948054552,0.0040259999223053455,0.004145000129938126,0.004244000185281038,179574429,762113.9099477367
134,VeChain,VET,2020-05-13,0.004503000061959028,0.0041970000602304935,0.004242999944835901,0.0044559999369084835,172228258,767449.106781858
135,VeChain,VET,2020-05-14,0.004528000019490719,0.004399000201374292,0.00443999981507659,0.004474000073969364,188704864,844265.5754943788
136,VeChain,VET,2020-05-15,0.004548999946564436,0.004377999808639288,0.004474000073969364,0.004399999976158142,170893618,751931.9151255786
137,VeChain,VET,2020-05-16,0.004482000134885311,0.004372000228613615,0.004399999976158142,0.0044450000859797,168990875,751164.4539047848
138,VeChain,VET,2020-05-17,0.00456599984318018,0.004412999842315912,0.004447000101208687,0.004424000158905983,171700465,759602.8844442312
139,VeChain,VET,2020-05-18,0.0046179997734725475,0.004410000052303076,0.004424000158905983,0.004484999924898148,180843135,811081.4468933456
140,VeChain,VET,2020-05-19,0.004526000004261732,0.004397000186145306,0.004486000165343285,0.004511000122874975,170482057,769044.5800749785
141,VeChain,VET,2020-05-20,0.004637999925762415,0.004430999979376793,0.004511000122874975,0.004523000214248896,167454844,757398.2952890154
142,VeChain,VET,2020-05-21,0.004554999992251396,0.004108000081032515,0.004525000229477882,0.0042489999905228615,165966288,705190.7561391145
143,VeChain,VET,2020-05-22,0.004745000042021275,0.004191999789327383,0.004248000215739012,0.004647000227123499,183573580,853066.4679538738
144,VeChain,VET,2020-05-23,0.004770999774336815,0.004526999779045582,0.004641999956220388,0.004627999849617481,152120408,704013.2253477499
145,VeChain,VET,2020-05-24,0.004798999987542629,0.004515000153332949,0.0046259998343884945,0.004526000004261732,150273996,680140.1065364275
146,VeChain,VET,2020-05-25,0.005129000172019005,0.004424000158905983,0.004503999836742878,0.005067999940365553,208860599,1058505.5032767137
147,VeChain,VET,2020-05-26,0.00508800009265542,0.004720000084489584,0.005065999925136566,0.0048779998905956745,163760511,798823.7547418918
148,VeChain,VET,2020-05-27,0.004972000140696764,0.004811999853700399,0.0048779998905956745,0.004896999802440405,152307436,745849.4840022046
149,VeChain,VET,2020-05-28,0.0055160000920295715,0.004877000115811825,0.004896999802440405,0.005497999954968691,208593649,1146847.872808755
