SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
,,,,XLM-USD,XLM-USD,XLM-USD,XLM-USD,XLM-USD,
1,Stellar,XLM,2020-01-01,0.045768000185489655,0.04343799874186516,0.045118000358343124,0.045451000332832336,168402204,7654048.630053699
2,Stellar,XLM,2020-01-02,0.045604001730680466,0.0435819998383522,0.04539800062775612,0.04411200061440468,151848963,6698361.549152713
3,Stellar,XLM,2020-01-03,0.045906998217105865,0.04354399815201759,0.04400099813938141,0.04523399844765663,168931018,7641425.4059730545
4,Stellar,XLM,2020-01-04,0.04627599939703941,0.044332001358270645,0.04522699862718582,0.046271998435258865,152253766,7045086.022114269
5,Stellar,XLM,2020-01-05,0.04669199883937836,0.04477199912071228,0.04616500064730644,0.04535900056362152,165956087,7527602.243769422
6,Stellar,XLM,2020-01-06,0.04929199814796448,0.045244000852108,0.04543200135231018,0.04912399873137474,248276598,12196339.285182036
7,Stellar,XLM,2020-01-07,0.0502609983086586,0.0479080006480217,0.049024999141693115,0.049837999045848846,239407286,11931580.091237262
8,Stellar,XLM,2020-01-08,0.05009299889206886,0.04670599848031998,0.04991599917411804,0.04871699959039688,213522156,10402158.786392659
9,Stellar,XLM,2020-01-09,0.04924599826335907,0.04567800089716911,0.04761600121855736,0.04645799845457077,171728899,7978180.92434714
10,Stellar,XLM,2020-01-10,0.048291999846696854,0.04576599970459938,0.046268001198768616,0.04640199989080429,211752195,9825725.329267569
11,Stellar,XLM,2020-01-11,0.049198001623153687,0.04611700028181076,0.0463780015707016,0.047547001391649246,216830961,10309662.004419643
12,Stellar,XLM,2020-01-12,0.04895099997520447,0.046762000769376755,0.04758000001311302,0.048319000750780106,207151685,10009362.423040364
13,Stellar,XLM,2020-01-13,0.048457998782396317,0.046383000910282135,0.048229001462459564,0.04812199994921684,224390629,10798125.837342735
14,Stellar,XLM,2020-01-14,0.05347999930381775,0.04806600138545036,0.04808500036597252,0.052115000784397125,325107091,16942956.302478068
15,Stellar,XLM,2020-01-15,0.055470000952482224,0.05104200169444084,0.05203999951481819,0.05478899925947189,334258693,18313699.283249043
16,Stellar,XLM,2020-01-16,0.054992999881505966,0.05178400129079819,0.05481699854135513,0.0537480004131794,316566307,17014805.999434676
17,Stellar,XLM,2020-01-17,0.06276299804449081,0.0527149997651577,0.05382800102233887,0.06005199998617172,519487809,31196281.89888438
18,Stellar,XLM,2020-01-18,0.06464900076389313,0.05704500153660774,0.05996999889612198,0.06115499883890152,619953488,37913254.83881295
19,Stellar,XLM,2020-01-19,0.06561899930238724,0.05886499956250191,0.06114400178194046,0.060044001787900925,557236013,33458680.160854783
20,Stellar,XLM,2020-01-20,0.06464000046253204,0.05943100154399872,0.05999099835753441,0.06204399839043617,570944249,35423664.065984786
21,Stellar,XLM,2020-01-21,0.06394299864768982,0.061601001769304276,0.06202499940991402,0.06241999939084053,404072680,25222216.4394553
22,Stellar,XLM,2020-01-22,0.06377899646759033,0.05979600176215172,0.06239499896764755,0.05988899990916252,334827929,20052509.809466075
23,Stellar,XLM,2020-01-23,0.061170998960733414,0.056832000613212585,0.05999499931931496,0.059238001704216,383108495,22694581.67970963
24,Stellar,XLM,2020-01-24,0.05945499986410141,0.05412700027227402,0.059401001781225204,0.05730300024151802,382153105,21898519.46811186
25,Stellar,XLM,2020-01-25,0.0578790009021759,0.05584099888801575,0.05725700035691261,0.056039001792669296,319119540,17883140.4741358
26,Stellar,XLM,2020-01-26,0.05954600125551224,0.05574199929833412,0.05611100047826767,0.05857200175523758,325709373,19077449.96705333
27,Stellar,XLM,2020-01-27,0.06146100163459778,0.05759799852967262,0.05866000056266785,0.05964500084519386,354309858,21132811.779870518
28,Stellar,XLM,2020-01-28,0.06176400184631348,0.05915899947285652,0.059606000781059265,0.06030299887061119,435796280,26279822.58065656
29,Stellar,XLM,2020-01-29,0.06259500235319138,0.05904499813914299,0.06032700091600418,0.0617390014231205,408058902,25193149.131294988
30,Stellar,XLM,2020-01-30,0.06299000233411789,0.060058001428842545,0.06168200075626373,0.06120700016617775,382600193,23417810.07653064
31,Stellar,XLM,2020-01-31,0.06364600360393524,0.05986500158905983,0.06126900017261505,0.06155399978160858,365221348,22480834.77503079
32,Stellar,XLM,2020-02-01,0.06264399737119675,0.05936000123620033,0.061546001583337784,0.06046999990940094,351749271,21270278.385501847
33,Stellar,XLM,2020-02-02,0.06575900316238403,0.060093000531196594,0.06054199859499931,0.06336700171232224,459980666,29147595.650057122
34,Stellar,XLM,2020-02-03,0.0654430016875267,0.0630979984998703,0.0633850023150444,0.0640610009431839,386201629,24740462.91962816
35,Stellar,XLM,2020-02-04,0.06670299917459488,0.062134999781847,0.06404999643564224,0.06629099696874619,435813336,28890500.535715163
36,Stellar,XLM,2020-02-05,0.0691170021891594,0.06588000059127808,0.06631900370121002,0.06873299926519394,520288061,35760958.91440218
37,Stellar,XLM,2020-02-06,0.07116899639368057,0.06760500371456146,0.06876300275325775,0.07054000347852707,516539220,36436678.37559566
38,Stellar,XLM,2020-02-07,0.0728520005941391,0.07022400200366974,0.07052599638700485,0.0716250017285347,519263943,37192280.81494074
39,Stellar,XLM,2020-02-08,0.07228100299835205,0.06843700259923935,0.07161299884319305,0.07085300236940384,479921994,34003914.178011015
