SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
,,,,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,
1,Bitcoin,BTC,2020-01-01,7254.33056640625,7174.9443359375,7194.89208984375,7200.17431640625,18565664997,133676024278401.92
2,Bitcoin,BTC,2020-01-02,7212.1552734375,6935.27001953125,7202.55126953125,6985.47021484375,20802083465,145312334451451.16
3,Bitcoin,BTC,2020-01-03,7413.71533203125,6914.99609375,6984.4287109375,7344.88427734375,28111481032,206475575044783.84
4,Bitcoin,BTC,2020-01-04,7427.3857421875,7309.51416015625,7345.37548828125,7410.65673828125,18444271275,136684163206766.05
5,Bitcoin,BTC,2020-01-05,7544.4970703125,7400.53564453125,7410.45166015625,7411.3173828125,19725074095,146188784517538.03
6,Bitcoin,BTC,2020-01-06,7781.8671875,7409.29296875,7410.4521484375,7769.21923828125,23276261598,180838379402448.66
7,Bitcoin,BTC,2020-01-07,8178.2158203125,7768.2275390625,7768.68212890625,8163.6923828125,28767291327,234847317080378.0
8,Bitcoin,BTC,2020-01-08,8396.73828125,7956.7744140625,8161.935546875,8079.86279296875,31672559265,255909933163371.16
9,Bitcoin,BTC,2020-01-09,8082.2958984375,7842.40380859375,8082.2958984375,7879.0712890625,24045990466,189460073097731.22
10,Bitcoin,BTC,2020-01-10,8166.55419921875,7726.77490234375,7878.3076171875,8166.55419921875,28714583844,234499205270037.06
11,Bitcoin,BTC,2020-01-11,8218.359375,8029.64208984375,8162.19091796875,8037.53759765625,25521165085,205127323906679.47
12,Bitcoin,BTC,2020-01-12,8200.0634765625,8009.05908203125,8033.26171875,8192.494140625,22903438381,187636284736508.25
13,Bitcoin,BTC,2020-01-13,8197.7880859375,8079.70068359375,8189.77197265625,8144.1943359375,22482910688,183105193880598.28
14,Bitcoin,BTC,2020-01-14,8879.51171875,8140.93310546875,8140.93310546875,8827.7646484375,44841784107,395852716512641.1
15,Bitcoin,BTC,2020-01-15,8890.1171875,8657.1875,8825.34375,8807.0107421875,40102834650,353186095554719.06
16,Bitcoin,BTC,2020-01-16,8846.4609375,8612.095703125,8812.4814453125,8723.7861328125,31313981931,273176481332799.0
17,Bitcoin,BTC,2020-01-17,8958.1220703125,8677.31640625,8725.2099609375,8929.0380859375,36372139320,324768217255304.9
18,Bitcoin,BTC,2020-01-18,9012.1982421875,8827.33203125,8927.2119140625,8942.80859375,32337772627,289190510951469.1
19,Bitcoin,BTC,2020-01-19,9164.3623046875,8620.080078125,8941.4453125,8706.2451171875,34217320471,297904379273883.6
20,Bitcoin,BTC,2020-01-20,8745.5908203125,8560.4736328125,8704.6318359375,8657.642578125,26422375678,228755484685067.22
21,Bitcoin,BTC,2020-01-21,8755.7060546875,8544.5205078125,8658.9912109375,8745.89453125,24097418512,210753480781343.3
22,Bitcoin,BTC,2020-01-22,8792.994140625,8636.7470703125,8744.2109375,8680.8759765625,22600204051,196189568411736.4
23,Bitcoin,BTC,2020-01-23,8687.7470703125,8333.6376953125,8680.650390625,8406.515625,25770680779,216641630635550.7
24,Bitcoin,BTC,2020-01-24,8514.6669921875,8266.8408203125,8405.5673828125,8445.4345703125,24397913026,206050978113258.06
25,Bitcoin,BTC,2020-01-25,8458.453125,8296.21875,8440.119140625,8367.84765625,19647331549,164405877253866.34
26,Bitcoin,BTC,2020-01-26,8602.4013671875,8325.498046875,8364.41015625,8596.830078125,22177678796,190657736136447.84
27,Bitcoin,BTC,2020-01-27,8977.7265625,8597.30859375,8597.30859375,8909.8193359375,28647338393,255242609537096.1
28,Bitcoin,BTC,2020-01-28,9358.58984375,8908.447265625,8912.5244140625,9358.58984375,34398744403,321923740007667.94
29,Bitcoin,BTC,2020-01-29,9406.431640625,9269.4677734375,9357.470703125,9316.6298828125,30682598115,285858410480535.5
30,Bitcoin,BTC,2020-01-30,9553.1259765625,9230.8974609375,9316.0166015625,9508.9931640625,32378792851,307889719880754.75
31,Bitcoin,BTC,2020-01-31,9521.7060546875,9230.7763671875,9508.3134765625,9350.529296875,29432489719,275209357397481.75
32,Bitcoin,BTC,2020-02-01,9439.3232421875,9313.2392578125,9346.357421875,9392.875,25922656496,243488272134866.0
33,Bitcoin,BTC,2020-02-02,9468.7978515625,9217.82421875,9389.8203125,9344.365234375,30835736946,288140388294535.1
34,Bitcoin,BTC,2020-02-03,9540.3720703125,9248.6337890625,9344.68359375,9293.521484375,30934096509,287486690506121.2
35,Bitcoin,BTC,2020-02-04,9331.265625,9112.8115234375,9292.841796875,9180.962890625,29893183716,274448210379231.53
36,Bitcoin,BTC,2020-02-05,9701.2998046875,9163.7041015625,9183.416015625,9613.423828125,35222060874,338604599281780.9
37,Bitcoin,BTC,2020-02-06,9824.619140625,9539.818359375,9617.8212890625,9729.8017578125,37628823716,366120995136353.5
38,Bitcoin,BTC,2020-02-07,9834.716796875,9726.0029296875,9726.0029296875,9795.943359375,34522718159,338182591697230.75
39,Bitcoin,BTC,2020-02-08,9876.7490234375,9678.91015625,9793.0703125,9865.119140625,35172043762,346976402131406.3
40,Bitcoin,BTC,2020-02-09,10129.435546875,9850.392578125,9863.89453125,10116.673828125,35807884663,362256689610690.7
41,Bitcoin,BTC,2020-02-10,10165.765625,9784.5634765625,10115.5595703125,9856.611328125,39386548075,388217895931784.94
