SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
,,,,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,
1,Cardano,ADA,2020-01-01,0.0338129997253418,0.03270399942994118,0.03283200040459633,0.03345799818634987,22948374,767806.6556716785
2,Cardano,ADA,2020-01-02,0.03350700065493584,0.03244800120592117,0.03347399830818176,0.03275100141763687,20843934,682659.7119831294
3,Cardano,ADA,2020-01-03,0.03442699834704399,0.03249099850654602,0.03274799883365631,0.03418000042438507,30162644,1030959.1847205758
4,Cardano,ADA,2020-01-04,0.03468500077724457,0.03387200087308884,0.03419100120663643,0.034595001488924026,29535781,1021790.387671534
5,Cardano,ADA,2020-01-05,0.03535600006580353,0.03454500064253807,0.0345739983022213,0.034720998257398605,21479178,745778.5019083545
6,Cardano,ADA,2020-01-06,0.03729899972677231,0.03467399999499321,0.03475100174546242,0.037271998822689056,37988444,1415905.2400437891
7,Cardano,ADA,2020-01-07,0.03780699893832207,0.036653000861406326,0.03729100152850151,0.037046998739242554,51562680,1910242.5409519672
8,Cardano,ADA,2020-01-08,0.03855099901556969,0.03601500019431114,0.03705500066280365,0.036435000598430634,49193345,1792359.5545138046
9,Cardano,ADA,2020-01-09,0.036444999277591705,0.035672999918460846,0.036444999277591705,0.03635900095105171,26562776,965795.9978465736
10,Cardano,ADA,2020-01-10,0.036979999393224716,0.0348070003092289,0.03633499890565872,0.03687399998307228,47483943,1750922.9133782052
11,Cardano,ADA,2020-01-11,0.0375789999961853,0.03652200102806091,0.03685399889945984,0.03682500123977661,63485488,2337853.174307823
12,Cardano,ADA,2020-01-12,0.037748001515865326,0.03658000007271767,0.03682100027799606,0.037689998745918274,56546260,2131228.4684863687
13,Cardano,ADA,2020-01-13,0.0379440002143383,0.03677599877119064,0.037696000188589096,0.036965999752283096,56296775,2081066.5707043372
14,Cardano,ADA,2020-01-14,0.042219001799821854,0.03696899861097336,0.03704100102186203,0.04165999963879585,125280206,5219173.33670827
15,Cardano,ADA,2020-01-15,0.04295799881219864,0.04040699824690819,0.04157999902963638,0.04255300015211105,111350540,4738299.545557648
16,Cardano,ADA,2020-01-16,0.043090999126434326,0.04022400081157684,0.04257199913263321,0.041391000151634216,76686221,3174119.385039255
17,Cardano,ADA,2020-01-17,0.0456789992749691,0.041106000542640686,0.04143499955534935,0.04497800022363663,106282894,4780392.030100748
18,Cardano,ADA,2020-01-18,0.04554399847984314,0.04323900118470192,0.04498500004410744,0.04485100135207176,89192476,4000371.861670628
19,Cardano,ADA,2020-01-19,0.04576500132679939,0.041411999613046646,0.04485100135207176,0.041978999972343445,91187159,3827945.7451390773
20,Cardano,ADA,2020-01-20,0.04429600015282631,0.041919998824596405,0.041919998824596405,0.043873000890016556,70100648,3075525.7920947373
21,Cardano,ADA,2020-01-21,0.04654800146818161,0.04346900060772896,0.043811000883579254,0.04598899930715561,95915865,4411074.649030231
22,Cardano,ADA,2020-01-22,0.04633500054478645,0.04531300067901611,0.04593899846076965,0.04565399885177612,67145740,3065471.536861658
23,Cardano,ADA,2020-01-23,0.04581400007009506,0.0422310009598732,0.04565899819135666,0.043333999812603,75034253,3251534.305440806
24,Cardano,ADA,2020-01-24,0.045242998749017715,0.04144800081849098,0.043379999697208405,0.04500399902462959,77503651,3487974.2340092324
25,Cardano,ADA,2020-01-25,0.04518499970436096,0.04307100176811218,0.044968001544475555,0.043248001486063004,57389976,2482001.76733312
26,Cardano,ADA,2020-01-26,0.04463300108909607,0.04299499839544296,0.04324699938297272,0.04458099976181984,62759585,2797885.043936912
27,Cardano,ADA,2020-01-27,0.04879799857735634,0.04422999918460846,0.04462699964642525,0.047912001609802246,97006750,4647787.562161684
28,Cardano,ADA,2020-01-28,0.05432799831032753,0.04748300090432167,0.047839000821113586,0.05285700038075447,207996791,10994086.461082708
29,Cardano,ADA,2020-01-29,0.057301998138427734,0.052549999207258224,0.052896998822689056,0.05351400002837181,187136958,10014447.175721414
30,Cardano,ADA,2020-01-30,0.05688000097870827,0.05236800014972687,0.05346899852156639,0.0560699999332428,153009928,8579266.652745485
31,Cardano,ADA,2020-01-31,0.0565669983625412,0.05226999893784523,0.05603399872779846,0.05379299819469452,130754832,7033694.441723585
32,Cardano,ADA,2020-02-01,0.05714799836277962,0.05328100174665451,0.053835999220609665,0.056092001497745514,110646744,6206397.330168664
33,Cardano,ADA,2020-02-02,0.05844999849796295,0.05492499843239784,0.05610999837517738,0.055768001824617386,161454527,9003996.356328737
34,Cardano,ADA,2020-02-03,0.057711999863386154,0.05538000166416168,0.055723998695611954,0.05697900056838989,106658349,6077286.1282945275
35,Cardano,ADA,2020-02-04,0.057663001120090485,0.054237000644207,0.05696599930524826,0.05599600076675415,108933031,6099814.087400854
36,Cardano,ADA,2020-02-05,0.05985099822282791,0.055674999952316284,0.05598499998450279,0.059230998158454895,138149931,8182758.308651671
37,Cardano,ADA,2020-02-06,0.06058000028133392,0.05825899913907051,0.05924300104379654,0.05975700169801712,136652023,8165915.170448475
38,Cardano,ADA,2020-02-07,0.06227999925613403,0.059574998915195465,0.059755999594926834,0.059790000319480896,132154530,7901519.390920848
39,Cardano,ADA,2020-02-08,0.061142999678850174,0.05760699883103371,0.059751998633146286,0.05994400009512901,135969080,8150530.544454604
40,Cardano,ADA,2020-02-09,0.06221500039100647,0.059898000210523605,0.05993799865245819,0.0618089996278286,137945919,8526299.256131474
41,Cardano,ADA,2020-02-10,0.0619410015642643,0.058465998619794846,0.061824001371860504,0.06039400026202202,137083309,8279009.399664845
42,Cardano,ADA,2020-02-11,0.06322800368070602,0.058917999267578125,0.06034500151872635,0.06322800368070602,203550299,12870079.054380812
43,Cardano,ADA,2020-02-12,0.0701730027794838,0.06319300085306168,0.06319300085306168,0.06837300211191177,220517194,15077422.571074858
44,Cardano,ADA,2020-02-13,0.07207000255584717,0.06598799675703049,0.06833299994468689,0.0685809999704361,251519041,17249427.343385115
45,Cardano,ADA,2020-02-14,0.07098899781703949,0.06746499985456467,0.06858699768781662,0.07057999819517136,183283803,12936170.484944142
46,Cardano,ADA,2020-02-15,0.07113999873399734,0.06275799870491028,0.07057999819517136,0.06386300176382065,190925361,12193066.666301094
47,Cardano,ADA,2020-02-16,0.06693100184202194,0.057385001331567764,0.06398899853229523,0.06265400350093842,206918460,12964269.917248785
48,Cardano,ADA,2020-02-17,0.06255999952554703,0.056035999208688736,0.06255999952554703,0.06004200130701065,198079706,11893101.966544285
49,Cardano,ADA,2020-02-18,0.06303799897432327,0.0582830011844635,0.06005999818444252,0.06259699910879135,184674402,11560063.377410576
50,Cardano,ADA,2020-02-19,0.06286899745464325,0.05737299844622612,0.06260400265455246,0.05764500051736832,166141953,9577252.966641583
51,Cardano,ADA,2020-02-20,0.05867600068449974,0.05593600124120712,0.057429999113082886,0.0582600012421608,201763470,11754740.012822673
52,Cardano,ADA,2020-02-21,0.0599140003323555,0.0576619990170002,0.05818599835038185,0.058639999479055405,180464941,10582464.046227764
53,Cardano,ADA,2020-02-22,0.05902300029993057,0.05698100104928017,0.058577001094818115,0.05833600088953972,132866697,7750911.754382204
54,Cardano,ADA,2020-02-23,0.06174299865961075,0.058191001415252686,0.05832299962639809,0.06151000037789345,190486307,11716812.815553527
55,Cardano,ADA,2020-02-24,0.06169800087809563,0.05751900002360344,0.06154400110244751,0.058959998190402985,203582108,12003200.719278425
56,Cardano,ADA,2020-02-25,0.05897599831223488,0.05614599958062172,0.058952998369932175,0.05636399984359741,178219320,10045153.724606037
