SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
,,,,THETA-USD,THETA-USD,THETA-USD,THETA-USD,THETA-USD,
1,Theta,THETA,2020-01-01,0.08984000235795975,0.08676400035619736,0.08710800111293793,0.0869629979133606,861040,74878.61972332001
2,Theta,THETA,2020-01-02,0.0905430018901825,0.08375299721956253,0.08699899911880493,0.08502499759197235,1669286,141931.03813031316
3,Theta,THETA,2020-01-03,0.0885619968175888,0.08312100172042847,0.08503500372171402,0.08747199922800064,1512212,132276.2068965733
4,Theta,THETA,2020-01-04,0.09491900354623795,0.08645900338888168,0.08744599670171738,0.09374500066041946,3118571,292350.440454565
5,Theta,THETA,2020-01-05,0.09654500335454941,0.09218200296163559,0.09373799711465836,0.09428899735212326,2542730,239751.46223716438
6,Theta,THETA,2020-01-06,0.10334599763154984,0.09373799711465836,0.09421899914741516,0.09923099726438522,4344426,431101.72452132404
7,Theta,THETA,2020-01-07,0.09973999857902527,0.09313800185918808,0.09922800213098526,0.0958930030465126,4079377,391183.71108887345
8,Theta,THETA,2020-01-08,0.09907799959182739,0.09349499642848969,0.0958930030465126,0.09774500131607056,2713438,265225.00088107586
9,Theta,THETA,2020-01-09,0.10067100077867508,0.0915440022945404,0.09757500141859055,0.09237100183963776,2558217,236305.06721319258
10,Theta,THETA,2020-01-10,0.09717000275850296,0.09146600216627121,0.09258999675512314,0.0949769988656044,1828385,173654.5200708881
11,Theta,THETA,2020-01-11,0.09786199778318405,0.09349299967288971,0.09499199688434601,0.0935640037059784,1989276,186124.62703621387
12,Theta,THETA,2020-01-12,0.09617800265550613,0.0933459997177124,0.09353400021791458,0.09504599869251251,1201116,114161.26976555586
13,Theta,THETA,2020-01-13,0.098580002784729,0.09266600012779236,0.09509900212287903,0.09724099934101105,3180182,309244.0757662952
14,Theta,THETA,2020-01-14,0.10446300357580185,0.09548500180244446,0.09716200083494186,0.10358700156211853,4808407,498088.4634203017
15,Theta,THETA,2020-01-15,0.10659399628639221,0.1008009985089302,0.10349699854850769,0.1031159982085228,3761448,387865.46522945166
16,Theta,THETA,2020-01-16,0.10523699969053268,0.09881400316953659,0.10302799940109253,0.10126999765634537,2751875,278682.3748005554
17,Theta,THETA,2020-01-17,0.11022499948740005,0.10033699870109558,0.10126899927854538,0.10994700342416763,3425120,376581.68036818504
18,Theta,THETA,2020-01-18,0.11078599840402603,0.1041169986128807,0.1098639965057373,0.10756299644708633,3388576,364485.388248682
19,Theta,THETA,2020-01-19,0.11490800231695175,0.10218899697065353,0.10753600299358368,0.1114249974489212,4760693,530460.205380097
20,Theta,THETA,2020-01-20,0.11552999913692474,0.10747899860143661,0.11141800135374069,0.10914599895477295,4302987,469653.8146044016
