SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
,,,,XTZ-USD,XTZ-USD,XTZ-USD,XTZ-USD,XTZ-USD,
1,Tezos,XTZ,2020-01-01,1.3737870454788208,1.3244930505752563,1.3513239622116089,1.37021005153656,35642475,48837677.50664055
2,Tezos,XTZ,2020-01-02,1.379135012626648,1.234354019165039,1.3705840110778809,1.241036057472229,37676355,46757715.0691241
3,Tezos,XTZ,2020-01-03,1.3088940382003784,1.2364050149917603,1.2400259971618652,1.2822250127792358,43721354,56060613.691375494
4,Tezos,XTZ,2020-01-04,1.299901008605957,1.229814052581787,1.2824159860610962,1.2619420289993286,38156086,48150768.58551288
5,Tezos,XTZ,2020-01-05,1.2996309995651245,1.248610019683838,1.262097954750061,1.2635689973831177,36629230,46283559.426015615
6,Tezos,XTZ,2020-01-06,1.3417659997940063,1.2628049850463867,1.26329505443573,1.3054859638214111,43088423,56251331.42969966
7,Tezos,XTZ,2020-01-07,1.333132028579712,1.26146399974823,1.3063499927520752,1.298295021057129,49139469,63797527.94009113
8,Tezos,XTZ,2020-01-08,1.3967519998550415,1.2747880220413208,1.298326015472412,1.3336089849472046,49431499,65922291.20580876
9,Tezos,XTZ,2020-01-09,1.3672720193862915,1.274407982826233,1.3319419622421265,1.2899290323257446,47676368,61499131.2390461
10,Tezos,XTZ,2020-01-10,1.3322060108184814,1.2605689764022827,1.2868809700012207,1.3062599897384644,41884562,54712127.528320074
11,Tezos,XTZ,2020-01-11,1.3480050563812256,1.295253038406372,1.3068209886550903,1.3053200244903564,39100862,51039138.14343405
12,Tezos,XTZ,2020-01-12,1.32151198387146,1.2967729568481445,1.3066489696502686,1.3108669519424438,30492207,39971226.44808805
13,Tezos,XTZ,2020-01-13,1.3106600046157837,1.2665549516677856,1.3101409673690796,1.2794990539550781,36870088,47175242.71524048
14,Tezos,XTZ,2020-01-14,1.3565789461135864,1.271746039390564,1.2792530059814453,1.3321980237960815,53074477,70705713.37341058
15,Tezos,XTZ,2020-01-15,1.4049530029296875,1.2990059852600098,1.3290129899978638,1.3428210020065308,59355419,79703703.21609747
16,Tezos,XTZ,2020-01-16,1.518334984779358,1.2988309860229492,1.3439569473266602,1.4941309690475464,67302241,100558362.5644015
17,Tezos,XTZ,2020-01-17,1.5322929620742798,1.4350450038909912,1.487352967262268,1.475227952003479,63542861,93740204.69747174
18,Tezos,XTZ,2020-01-18,1.5368579626083374,1.4219640493392944,1.4743720293045044,1.4887659549713135,49645136,73909988.30672073
